tag,barcode_group,total_seqs,total_unique_seqs,total_failed_seqs,total_AA_mutations,unique_AA_mutations,mean_AA_mutations_per_seq,median_AA_mutations_per_seq,total_NT_mutations,unique_NT_mutations,mean_NT_mutations_per_base,mean_NT_mutations_per_seq,median_NT_mutations_per_seq,total_transversions,total_transitions,unique_transversions,unique_transitions,total_insertion_length,total_deletion_length,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G,A->T_unique,A->G_unique,A->C_unique,T->A_unique,T->G_unique,T->C_unique,G->A_unique,G->T_unique,G->C_unique,C->A_unique,C->T_unique,C->G_unique
DE5,595D-g0,5,5,0,,,,,44.0,36.0,0.0046883324,8.8,8,12.0,32.0,12.0,24.0,5,127,1.0,3.0,0.0,1.0,9.0,5.0,8.0,0.0,1.0,0.0,16.0,0.0,1.0,3.0,0.0,1.0,9.0,5.0,6.0,0.0,1.0,0.0,10.0,0.0
DE5,595D-g128,436,436,0,,,,,17708.0,2473.0,0.0216380815,40.61,41,3369.0,14339.0,931.0,1542.0,2259,15662,981.0,2237.0,149.0,803.0,44.0,1684.0,3369.0,596.0,83.0,226.0,7049.0,487.0,263.0,492.0,58.0,168.0,41.0,416.0,301.0,148.0,55.0,79.0,333.0,119.0
DE5,595D-g40,123,123,0,,,,,2476.0,1063.0,0.0107246038,20.13,20,495.0,1981.0,319.0,744.0,290,4287,108.0,307.0,20.0,88.0,56.0,242.0,496.0,116.0,18.0,44.0,936.0,45.0,80.0,186.0,18.0,48.0,40.0,168.0,168.0,65.0,16.0,25.0,222.0,27.0
DE5,595D-g80,157,157,0,,,,,4404.0,1440.0,0.0149445687,28.05,28,804.0,3600.0,441.0,999.0,452,6138,223.0,558.0,32.0,186.0,16.0,467.0,858.0,161.0,45.0,61.0,1717.0,80.0,135.0,280.0,23.0,81.0,15.0,241.0,214.0,82.0,35.0,37.0,264.0,33.0
DE5,596A-g0,125,125,0,,,,,1465.0,548.0,0.0062440064,11.72,11,554.0,911.0,157.0,391.0,222,3399,35.0,154.0,8.0,36.0,350.0,60.0,205.0,38.0,55.0,18.0,492.0,14.0,31.0,84.0,8.0,16.0,42.0,55.0,92.0,30.0,7.0,12.0,160.0,11.0
DE5,596B-g0,332,332,0,,,,,3834.0,953.0,0.0061524735,11.55,11,856.0,2978.0,282.0,671.0,716,9045,106.0,354.0,12.0,43.0,502.0,163.0,708.0,100.0,15.0,35.0,1753.0,43.0,85.0,171.0,10.0,33.0,46.0,126.0,158.0,46.0,13.0,27.0,216.0,22.0
DE5,596B-g128,464,464,0,,,,,14459.0,2344.0,0.0166018316,31.16,31,2157.0,12302.0,831.0,1513.0,2852,17009,681.0,1953.0,105.0,307.0,33.0,1373.0,2874.0,485.0,102.0,148.0,6102.0,296.0,243.0,483.0,52.0,144.0,29.0,427.0,285.0,139.0,63.0,66.0,318.0,95.0
DE5,596B-g40,339,339,0,,,,,6388.0,1607.0,0.0100392423,18.84,18,1387.0,5001.0,483.0,1124.0,1178,8881,174.0,608.0,24.0,83.0,716.0,474.0,1194.0,169.0,41.0,73.0,2725.0,107.0,117.0,336.0,23.0,67.0,61.0,278.0,235.0,90.0,30.0,44.0,275.0,51.0
DE5,596B-g80,368,368,0,,,,,8710.0,2074.0,0.012609738,23.67,23,1242.0,7468.0,683.0,1391.0,1673,12918,356.0,991.0,63.0,173.0,69.0,743.0,1770.0,246.0,73.0,98.0,3964.0,164.0,195.0,432.0,42.0,111.0,43.0,357.0,284.0,106.0,53.0,56.0,318.0,77.0
DE5,596C-g0,122,122,0,,,,,1388.0,516.0,0.0060612942,11.38,11,399.0,989.0,152.0,364.0,99,3322,39.0,116.0,6.0,41.0,203.0,76.0,300.0,72.0,10.0,21.0,497.0,7.0,35.0,78.0,6.0,19.0,43.0,54.0,98.0,20.0,8.0,15.0,134.0,6.0
DE5,596C-g128,2,2,0,,,,,50.0,46.0,0.0133191263,25.0,25,5.0,45.0,5.0,41.0,5,79,1.0,10.0,0.0,1.0,0.0,7.0,9.0,2.0,0.0,1.0,19.0,0.0,1.0,10.0,0.0,1.0,0.0,6.0,8.0,2.0,0.0,1.0,17.0,0.0
DE5,596C-g40,286,286,0,,,,,5667.0,1542.0,0.0105565718,19.81,19,1790.0,3877.0,477.0,1065.0,508,7232,152.0,650.0,23.0,121.0,990.0,415.0,1121.0,344.0,37.0,48.0,1691.0,75.0,121.0,318.0,21.0,71.0,66.0,254.0,229.0,79.0,29.0,34.0,264.0,56.0
DE5,596C-g80,364,364,0,,,,,8684.0,2022.0,0.0127102519,23.86,23,1438.0,7246.0,667.0,1355.0,1035,12895,330.0,1113.0,51.0,213.0,39.0,857.0,2062.0,535.0,55.0,109.0,3214.0,106.0,197.0,415.0,37.0,112.0,30.0,357.0,271.0,122.0,43.0,58.0,312.0,68.0
DE5,596D-g0,396,396,0,,,,,6186.0,1117.0,0.0083224359,15.62,15,1901.0,4285.0,353.0,764.0,548,10835,321.0,346.0,191.0,72.0,672.0,469.0,1373.0,382.0,29.0,58.0,2097.0,176.0,94.0,194.0,12.0,43.0,48.0,154.0,185.0,77.0,21.0,27.0,231.0,31.0
DE5,596D-g128,162,162,0,,,,,5767.0,1549.0,0.0189657781,35.6,36,1136.0,4631.0,436.0,1113.0,744,6252,314.0,732.0,78.0,104.0,27.0,610.0,1179.0,371.0,39.0,57.0,2110.0,146.0,136.0,325.0,34.0,61.0,15.0,276.0,232.0,81.0,30.0,28.0,280.0,51.0
DE5,596D-g40,4,4,0,,,,,73.0,57.0,0.0097229622,18.25,17,26.0,47.0,21.0,36.0,14,119,5.0,6.0,2.0,2.0,8.0,4.0,15.0,6.0,1.0,0.0,22.0,2.0,3.0,5.0,1.0,2.0,8.0,3.0,14.0,4.0,1.0,0.0,14.0,2.0
DE5,596D-g80,3,3,0,,,,,83.0,76.0,0.0147398331,27.67,27,27.0,56.0,24.0,52.0,9,108,9.0,8.0,2.0,0.0,8.0,7.0,17.0,4.0,0.0,1.0,24.0,3.0,8.0,8.0,1.0,0.0,8.0,7.0,17.0,4.0,0.0,1.0,20.0,2.0
DE5,611A-g0,212,212,0,,,,,1279.0,457.0,0.0032141816,6.03,5,207.0,1072.0,55.0,402.0,70,6010,5.0,300.0,1.0,3.0,172.0,297.0,92.0,2.0,10.0,10.0,383.0,4.0,5.0,173.0,1.0,3.0,28.0,122.0,36.0,2.0,7.0,6.0,71.0,3.0
DE5,611A-g40,184,184,0,,,,,1734.0,705.0,0.0050207315,9.42,9,292.0,1442.0,69.0,636.0,101,5043,10.0,478.0,1.0,4.0,248.0,402.0,155.0,3.0,14.0,5.0,407.0,7.0,9.0,270.0,1.0,4.0,31.0,200.0,70.0,3.0,12.0,3.0,96.0,6.0
DE5,611A-g80,398,398,0,,,,,4396.0,1278.0,0.0058845105,11.05,11,248.0,4148.0,156.0,1122.0,282,12974,47.0,1596.0,2.0,14.0,66.0,1049.0,446.0,15.0,46.0,16.0,1057.0,42.0,38.0,476.0,2.0,12.0,27.0,343.0,121.0,12.0,22.0,9.0,182.0,34.0
DE5,611B-g0,266,266,0,,,,,1433.0,454.0,0.0028701215,5.39,5,94.0,1339.0,55.0,399.0,82,7989,13.0,449.0,0.0,3.0,51.0,283.0,128.0,4.0,4.0,2.0,479.0,17.0,12.0,164.0,0.0,3.0,26.0,134.0,40.0,4.0,3.0,2.0,61.0,5.0
DE5,611B-g128,373,373,0,,,,,6345.0,1235.0,0.0090627192,17.01,17,283.0,6062.0,165.0,1070.0,346,17034,26.0,2532.0,1.0,18.0,26.0,1797.0,480.0,21.0,63.0,12.0,1253.0,116.0,19.0,452.0,1.0,12.0,26.0,361.0,102.0,13.0,22.0,8.0,155.0,64.0
DE5,611B-g40,304,304,0,,,,,2738.0,939.0,0.0047983905,9.01,8,320.0,2418.0,125.0,814.0,166,8797,19.0,936.0,1.0,5.0,223.0,568.0,258.0,11.0,14.0,11.0,656.0,36.0,18.0,345.0,1.0,5.0,45.0,254.0,86.0,11.0,13.0,8.0,129.0,24.0
DE5,611B-g80,376,376,0,,,,,4305.0,1251.0,0.0060998764,11.45,11,210.0,4095.0,143.0,1108.0,278,12604,46.0,1662.0,6.0,14.0,31.0,983.0,412.0,13.0,26.0,16.0,1038.0,58.0,35.0,454.0,5.0,11.0,13.0,355.0,123.0,10.0,20.0,10.0,176.0,39.0
DE5,611C-g0,176,176,0,,,,,973.0,389.0,0.0029453431,5.53,5,198.0,775.0,57.0,332.0,87,5005,16.0,220.0,0.0,4.0,161.0,112.0,113.0,2.0,5.0,4.0,330.0,6.0,12.0,155.0,0.0,3.0,29.0,81.0,35.0,2.0,4.0,2.0,61.0,5.0
DE5,611C-g128,759,759,0,,,,,10583.0,1651.0,0.0074285277,13.94,14,486.0,10097.0,261.0,1390.0,822,28839,164.0,4079.0,10.0,43.0,11.0,2617.0,1050.0,28.0,54.0,31.0,2351.0,145.0,61.0,536.0,9.0,30.0,10.0,465.0,171.0,22.0,34.0,17.0,218.0,78.0
DE5,611C-g40,223,223,0,,,,,1705.0,778.0,0.004073383,7.65,7,170.0,1535.0,100.0,678.0,127,6907,25.0,515.0,1.0,7.0,84.0,304.0,215.0,19.0,6.0,16.0,501.0,12.0,18.0,302.0,1.0,7.0,31.0,211.0,56.0,17.0,6.0,9.0,109.0,11.0
DE5,611C-g80,352,352,0,,,,,3646.0,1192.0,0.0055183562,10.36,10,243.0,3403.0,146.0,1046.0,326,12900,73.0,1309.0,2.0,17.0,62.0,768.0,418.0,17.0,25.0,15.0,908.0,32.0,47.0,445.0,2.0,14.0,21.0,334.0,110.0,16.0,12.0,8.0,157.0,26.0
DE5,611D-g0,100,100,0,,,,,571.0,252.0,0.0030420884,5.71,5,94.0,477.0,47.0,205.0,33,2893,6.0,150.0,0.0,2.0,77.0,98.0,61.0,2.0,2.0,3.0,168.0,2.0,6.0,85.0,0.0,2.0,31.0,56.0,29.0,2.0,2.0,2.0,35.0,2.0
DE5,611D-g128,446,446,0,,,,,6900.0,1512.0,0.0082423293,15.47,15,341.0,6559.0,210.0,1302.0,410,16050,73.0,2835.0,4.0,20.0,94.0,1758.0,580.0,22.0,30.0,20.0,1386.0,78.0,55.0,521.0,4.0,17.0,20.0,442.0,143.0,17.0,23.0,12.0,196.0,62.0
DE5,611D-g40,228,228,0,,,,,1880.0,800.0,0.004392975,8.25,8,107.0,1773.0,75.0,725.0,105,7218,15.0,688.0,3.0,2.0,44.0,416.0,182.0,7.0,7.0,14.0,487.0,15.0,14.0,312.0,3.0,2.0,24.0,233.0,64.0,5.0,6.0,7.0,116.0,14.0
DE5,611D-g80,319,319,0,,,,,3531.0,1174.0,0.005897158,11.07,11,167.0,3364.0,130.0,1044.0,206,11585,37.0,1354.0,0.0,6.0,37.0,885.0,349.0,11.0,23.0,19.0,776.0,34.0,28.0,437.0,0.0,6.0,29.0,340.0,105.0,6.0,20.0,12.0,162.0,29.0
DE5,612A-g0,406,398,0,,,,,2040.0,381.0,0.0026769475,5.02,3,1016.0,1024.0,185.0,196.0,718,10404,22.0,25.0,7.0,15.0,855.0,53.0,210.0,69.0,6.0,33.0,736.0,9.0,21.0,18.0,7.0,15.0,53.0,14.0,68.0,50.0,6.0,24.0,96.0,9.0
DE5,612A-g40,77,77,0,,,,,692.0,239.0,0.0047879664,8.99,7,409.0,283.0,119.0,120.0,212,1726,16.0,11.0,3.0,8.0,336.0,15.0,71.0,29.0,6.0,6.0,186.0,5.0,15.0,10.0,3.0,8.0,52.0,5.0,43.0,25.0,6.0,5.0,62.0,5.0
DE5,612A-g80,70,70,0,,,,,400.0,232.0,0.0030443717,5.71,5,111.0,289.0,97.0,135.0,371,2367,21.0,4.0,10.0,9.0,10.0,15.0,84.0,39.0,3.0,11.0,186.0,8.0,20.0,4.0,7.0,9.0,10.0,7.0,51.0,32.0,3.0,9.0,73.0,7.0
DE5,612B-g0,353,346,0,,,,,1696.0,341.0,0.002559687,4.8,3,932.0,764.0,162.0,179.0,889,9234,22.0,11.0,9.0,15.0,770.0,18.0,175.0,66.0,4.0,39.0,560.0,7.0,21.0,10.0,8.0,14.0,51.0,11.0,69.0,37.0,2.0,22.0,89.0,7.0
DE5,612B-g40,277,277,0,,,,,2218.0,521.0,0.0042659671,8.01,5,1368.0,850.0,232.0,289.0,1162,6525,40.0,27.0,9.0,14.0,1141.0,21.0,251.0,93.0,14.0,47.0,551.0,10.0,36.0,26.0,9.0,13.0,60.0,12.0,116.0,61.0,12.0,31.0,135.0,10.0
DE5,612B-g80,63,63,0,,,,,368.0,232.0,0.0031120244,5.84,5,103.0,265.0,88.0,144.0,390,2163,14.0,20.0,2.0,10.0,22.0,19.0,83.0,30.0,2.0,18.0,143.0,5.0,14.0,20.0,2.0,9.0,17.0,17.0,48.0,27.0,2.0,13.0,59.0,4.0
DE5,612C-g0,432,426,0,,,,,2728.0,394.0,0.0033643126,6.31,3,1797.0,931.0,210.0,184.0,779,12051,79.0,17.0,22.0,21.0,1534.0,24.0,196.0,88.0,7.0,38.0,694.0,8.0,38.0,11.0,12.0,15.0,56.0,10.0,79.0,52.0,5.0,24.0,84.0,8.0
DE5,612C-g40,1,1,0,,,,,4.0,4.0,0.0021310602,4.0,4,0.0,4.0,0.0,4.0,0,38,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE5,612C-g80,1,1,0,,,,,4.0,4.0,0.0021310602,4.0,4,0.0,4.0,0.0,4.0,0,26,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
DE5,612D-g0,190,190,0,,,,,823.0,200.0,0.0023077139,4.33,3,394.0,429.0,103.0,97.0,394,5168,13.0,9.0,5.0,21.0,258.0,11.0,121.0,79.0,4.0,10.0,288.0,4.0,12.0,7.0,4.0,7.0,31.0,5.0,41.0,34.0,4.0,8.0,44.0,3.0
DE5,612D-g40,116,116,0,,,,,1171.0,302.0,0.0053781713,10.09,6,790.0,381.0,144.0,158.0,439,2674,20.0,15.0,4.0,16.0,648.0,13.0,107.0,76.0,5.0,15.0,246.0,6.0,16.0,15.0,4.0,10.0,59.0,10.0,50.0,32.0,5.0,12.0,83.0,6.0
DE5,612D-g72,88,88,0,,,,,493.0,264.0,0.0029846951,5.6,5,159.0,334.0,115.0,149.0,476,3031,15.0,14.0,6.0,14.0,32.0,16.0,106.0,65.0,7.0,16.0,198.0,4.0,13.0,14.0,6.0,6.0,32.0,10.0,46.0,35.0,7.0,12.0,79.0,4.0
DE5,613A-g0,357,342,0,,,,,1805.0,285.0,0.002693672,5.06,3,1052.0,753.0,155.0,130.0,339,9028,28.0,26.0,11.0,6.0,843.0,37.0,163.0,119.0,8.0,32.0,527.0,5.0,24.0,20.0,8.0,6.0,48.0,23.0,35.0,41.0,4.0,19.0,52.0,5.0
DE5,613A-g128,176,176,0,,,,,1158.0,499.0,0.0035053519,6.58,6,379.0,779.0,212.0,287.0,646,6799,107.0,99.0,23.0,21.0,21.0,58.0,174.0,138.0,15.0,32.0,448.0,22.0,58.0,60.0,21.0,19.0,18.0,41.0,81.0,47.0,12.0,21.0,105.0,16.0
DE5,613A-g40,439,438,0,,,,,3683.0,662.0,0.0044696439,8.39,5,2437.0,1246.0,301.0,361.0,740,10514,68.0,72.0,23.0,28.0,2030.0,70.0,340.0,180.0,30.0,52.0,764.0,26.0,59.0,67.0,19.0,26.0,70.0,57.0,114.0,57.0,20.0,26.0,123.0,24.0
DE5,613A-g80,384,384,0,,,,,1979.0,787.0,0.0027456824,5.15,5,654.0,1325.0,361.0,426.0,1042,12433,88.0,103.0,36.0,36.0,108.0,88.0,349.0,233.0,41.0,69.0,785.0,43.0,68.0,81.0,30.0,33.0,46.0,68.0,141.0,81.0,27.0,36.0,136.0,40.0
DE5,613B-g0,269,258,0,,,,,1017.0,256.0,0.0020142084,3.78,3,488.0,529.0,129.0,127.0,222,7269,17.0,29.0,7.0,8.0,347.0,20.0,100.0,48.0,9.0,48.0,380.0,4.0,15.0,29.0,6.0,8.0,46.0,16.0,37.0,27.0,7.0,17.0,45.0,3.0
DE5,613B-g128,793,792,0,,,,,4963.0,1336.0,0.0033343165,6.26,6,1650.0,3313.0,581.0,755.0,3617,29958,372.0,302.0,71.0,122.0,59.0,227.0,972.0,551.0,62.0,310.0,1812.0,103.0,142.0,176.0,59.0,68.0,35.0,133.0,209.0,117.0,35.0,60.0,237.0,65.0
DE5,613B-g40,440,438,0,,,,,3430.0,678.0,0.0041531457,7.8,5,2202.0,1228.0,308.0,370.0,716,10499,80.0,73.0,25.0,36.0,1751.0,51.0,321.0,156.0,15.0,115.0,783.0,24.0,64.0,63.0,18.0,33.0,59.0,44.0,122.0,67.0,12.0,33.0,141.0,22.0
DE5,613B-g80,461,459,0,,,,,2249.0,834.0,0.0025991076,4.88,5,656.0,1593.0,346.0,488.0,1191,15869,120.0,140.0,32.0,45.0,52.0,85.0,420.0,195.0,22.0,152.0,948.0,38.0,78.0,113.0,30.0,41.0,26.0,64.0,141.0,80.0,18.0,41.0,170.0,32.0
DE5,613C-g0,75,75,0,,,,,306.0,101.0,0.0021736814,4.08,3,153.0,153.0,60.0,41.0,80,2009,6.0,9.0,16.0,2.0,98.0,7.0,29.0,12.0,1.0,7.0,108.0,11.0,6.0,9.0,1.0,2.0,29.0,5.0,11.0,12.0,1.0,7.0,16.0,2.0
DE5,613C-g128,164,164,0,,,,,995.0,502.0,0.0032323245,6.07,6,324.0,671.0,190.0,312.0,618,5873,46.0,82.0,53.0,21.0,13.0,55.0,172.0,90.0,13.0,42.0,362.0,46.0,38.0,65.0,12.0,18.0,13.0,45.0,99.0,52.0,11.0,24.0,103.0,22.0
DE5,613C-g40,296,296,0,,,,,1473.0,465.0,0.0026512261,4.98,4,733.0,740.0,241.0,224.0,591,8342,42.0,43.0,61.0,16.0,413.0,31.0,171.0,86.0,15.0,53.0,495.0,47.0,37.0,40.0,16.0,15.0,49.0,25.0,66.0,56.0,11.0,35.0,93.0,22.0
DE5,613C-g80,423,423,0,,,,,2179.0,828.0,0.0027444327,5.15,5,747.0,1432.0,369.0,459.0,1085,14320,101.0,123.0,164.0,34.0,77.0,89.0,382.0,171.0,19.0,89.0,838.0,92.0,82.0,102.0,39.0,32.0,40.0,59.0,132.0,87.0,16.0,44.0,166.0,29.0
DE5,613D-g0,464,433,0,,,,,1665.0,332.0,0.0019117539,3.59,3,635.0,1030.0,179.0,153.0,359,12396,38.0,31.0,12.0,16.0,440.0,33.0,179.0,66.0,9.0,43.0,787.0,11.0,32.0,28.0,11.0,15.0,39.0,24.0,41.0,39.0,5.0,27.0,60.0,11.0
DE5,613D-g120,88,88,0,,,,,499.0,273.0,0.00302102,5.67,6,146.0,353.0,119.0,154.0,375,3301,36.0,21.0,13.0,6.0,2.0,19.0,86.0,50.0,7.0,22.0,227.0,10.0,31.0,19.0,12.0,6.0,2.0,16.0,47.0,36.0,6.0,16.0,72.0,10.0
DE5,613D-g40,457,457,0,,,,,2492.0,657.0,0.0029051433,5.45,4,1153.0,1339.0,303.0,354.0,830,12840,69.0,60.0,18.0,40.0,789.0,68.0,306.0,104.0,16.0,87.0,905.0,30.0,57.0,53.0,15.0,34.0,61.0,58.0,114.0,64.0,13.0,32.0,129.0,27.0
DE5,613D-g72,341,341,0,,,,,1705.0,692.0,0.0026638253,5.0,5,466.0,1239.0,297.0,395.0,839,11285,78.0,87.0,26.0,31.0,76.0,66.0,321.0,141.0,18.0,69.0,765.0,27.0,63.0,73.0,23.0,30.0,36.0,54.0,129.0,73.0,15.0,32.0,139.0,25.0
DE5,614A-g0,201,201,0,,,,,1649.0,673.0,0.0043707939,8.2,8,233.0,1416.0,73.0,600.0,103,5870,13.0,548.0,0.0,1.0,167.0,267.0,128.0,14.0,6.0,10.0,473.0,22.0,12.0,267.0,0.0,1.0,32.0,161.0,60.0,9.0,6.0,5.0,112.0,8.0
DE5,614A-g128,223,223,0,,,,,5822.0,1427.0,0.0139092293,26.11,26,243.0,5579.0,157.0,1270.0,278,8254,59.0,2214.0,6.0,17.0,24.0,1374.0,593.0,33.0,33.0,19.0,1398.0,52.0,42.0,484.0,6.0,11.0,15.0,412.0,153.0,18.0,21.0,10.0,221.0,34.0
DE5,614A-g40,495,495,0,,,,,6653.0,1540.0,0.0071605775,13.44,13,587.0,6066.0,208.0,1332.0,336,14129,49.0,2330.0,10.0,24.0,327.0,1401.0,614.0,30.0,37.0,29.0,1721.0,81.0,41.0,511.0,7.0,20.0,45.0,426.0,159.0,19.0,23.0,12.0,236.0,41.0
DE5,614A-g80,177,177,0,,,,,3096.0,1198.0,0.0093188734,17.49,17,177.0,2919.0,125.0,1073.0,181,5422,25.0,1162.0,1.0,13.0,70.0,689.0,311.0,9.0,15.0,9.0,757.0,35.0,24.0,429.0,1.0,12.0,38.0,338.0,115.0,9.0,13.0,5.0,191.0,23.0
DE5,614B-g0,237,237,0,,,,,1891.0,713.0,0.0042508806,7.98,8,242.0,1649.0,80.0,633.0,87,6828,46.0,401.0,1.0,4.0,137.0,283.0,268.0,20.0,6.0,6.0,697.0,22.0,22.0,227.0,1.0,4.0,27.0,171.0,92.0,9.0,6.0,5.0,143.0,6.0
DE5,614B-g128,374,374,0,,,,,9174.0,1681.0,0.0130684133,24.53,24,377.0,8797.0,222.0,1459.0,492,13398,90.0,3516.0,9.0,21.0,37.0,2103.0,879.0,45.0,38.0,24.0,2299.0,113.0,58.0,543.0,7.0,19.0,16.0,460.0,212.0,23.0,26.0,16.0,244.0,57.0
DE5,614B-g40,486,486,0,,,,,6624.0,1544.0,0.0072613903,13.63,13,807.0,5817.0,219.0,1325.0,373,12422,85.0,1945.0,10.0,12.0,505.0,1233.0,774.0,47.0,29.0,25.0,1865.0,94.0,48.0,489.0,9.0,9.0,49.0,426.0,180.0,26.0,20.0,9.0,230.0,49.0
DE5,614B-g80,316,316,0,,,,,5596.0,1489.0,0.0094346621,17.71,17,271.0,5325.0,168.0,1321.0,326,10921,65.0,1934.0,6.0,13.0,51.0,1251.0,593.0,33.0,21.0,15.0,1547.0,67.0,40.0,501.0,6.0,12.0,23.0,419.0,174.0,18.0,17.0,12.0,227.0,40.0
DE5,614C-g0,241,241,0,,,,,2307.0,751.0,0.0050999542,9.57,9,181.0,2126.0,78.0,673.0,167,7220,20.0,856.0,3.0,3.0,124.0,480.0,203.0,6.0,6.0,8.0,587.0,11.0,13.0,297.0,3.0,3.0,37.0,185.0,72.0,5.0,6.0,4.0,119.0,7.0
DE5,614C-g128,361,361,0,,,,,9594.0,1676.0,0.0141588584,26.58,26,276.0,9318.0,206.0,1470.0,595,12620,69.0,3864.0,3.0,22.0,11.0,2420.0,881.0,38.0,34.0,18.0,2153.0,81.0,47.0,537.0,3.0,20.0,11.0,479.0,198.0,25.0,27.0,15.0,256.0,58.0
DE5,614C-g40,445,445,0,,,,,6564.0,1468.0,0.0078585838,14.75,14,538.0,6026.0,179.0,1289.0,437,12547,51.0,2383.0,6.0,13.0,363.0,1473.0,617.0,18.0,21.0,24.0,1553.0,42.0,34.0,492.0,6.0,12.0,50.0,412.0,157.0,16.0,17.0,11.0,228.0,33.0
DE5,614C-g80,16,16,0,,,,,328.0,253.0,0.0109216835,20.5,19,21.0,307.0,17.0,236.0,14,414,1.0,111.0,0.0,0.0,14.0,88.0,28.0,3.0,2.0,0.0,80.0,1.0,1.0,93.0,0.0,0.0,11.0,69.0,20.0,2.0,2.0,0.0,54.0,1.0
DE5,614D-g0,155,155,0,,,,,1268.0,566.0,0.0043583618,8.18,8,135.0,1133.0,62.0,504.0,76,4540,19.0,350.0,3.0,1.0,97.0,177.0,149.0,1.0,2.0,8.0,457.0,4.0,15.0,215.0,3.0,1.0,30.0,137.0,52.0,1.0,2.0,6.0,100.0,4.0
DE5,614D-g120,348,348,0,,,,,8657.0,1677.0,0.0132532961,24.88,24,366.0,8291.0,232.0,1445.0,508,12417,92.0,3171.0,4.0,26.0,55.0,1939.0,970.0,36.0,36.0,18.0,2211.0,99.0,59.0,539.0,4.0,23.0,18.0,463.0,192.0,24.0,27.0,12.0,251.0,65.0
DE5,614D-g40,526,526,0,,,,,7674.0,1608.0,0.0077726977,14.59,14,971.0,6703.0,230.0,1378.0,359,14311,87.0,2358.0,10.0,18.0,716.0,1308.0,907.0,34.0,33.0,16.0,2130.0,57.0,47.0,514.0,9.0,18.0,53.0,434.0,185.0,22.0,28.0,8.0,245.0,45.0
DE5,614D-g72,196,196,0,,,,,3655.0,1271.0,0.0099349809,18.65,18,349.0,3306.0,139.0,1132.0,199,5746,48.0,1214.0,3.0,7.0,225.0,717.0,442.0,14.0,11.0,11.0,933.0,30.0,31.0,445.0,3.0,7.0,40.0,353.0,135.0,12.0,11.0,9.0,199.0,26.0
DE5,615A-g0,228,228,0,,,,,1932.0,670.0,0.0045144828,8.47,8,287.0,1645.0,85.0,585.0,73,6621,19.0,452.0,1.0,4.0,141.0,538.0,196.0,24.0,7.0,13.0,459.0,78.0,15.0,223.0,1.0,4.0,31.0,169.0,80.0,8.0,7.0,8.0,113.0,11.0
DE5,615A-g128,1,1,0,,,,,23.0,23.0,0.0122535962,23.0,23,1.0,22.0,1.0,22.0,0,51,1.0,9.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,9.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,0.0
DE5,615A-g40,436,436,0,,,,,5737.0,1434.0,0.0070102594,13.16,13,703.0,5034.0,208.0,1226.0,220,12322,49.0,1562.0,7.0,14.0,226.0,1602.0,551.0,32.0,37.0,27.0,1319.0,311.0,37.0,474.0,6.0,14.0,38.0,385.0,157.0,17.0,33.0,15.0,210.0,48.0
DE5,615A-g80,240,240,0,,,,,4117.0,1302.0,0.0091391405,17.15,17,384.0,3733.0,169.0,1133.0,199,7292,59.0,1278.0,2.0,10.0,56.0,1130.0,445.0,27.0,16.0,22.0,880.0,192.0,47.0,456.0,2.0,10.0,23.0,348.0,142.0,16.0,14.0,11.0,187.0,46.0
DE5,615B-g0,125,125,0,,,,,1010.0,438.0,0.0043047416,8.08,8,63.0,947.0,35.0,403.0,60,3808,9.0,289.0,0.0,0.0,36.0,173.0,118.0,2.0,4.0,3.0,367.0,9.0,7.0,152.0,0.0,0.0,15.0,123.0,47.0,2.0,4.0,3.0,81.0,4.0
DE5,615B-g128,480,480,0,,,,,11681.0,1723.0,0.0129650595,24.34,24,422.0,11259.0,252.0,1471.0,527,18349,120.0,4659.0,8.0,32.0,9.0,2742.0,1272.0,42.0,46.0,34.0,2586.0,131.0,65.0,532.0,8.0,23.0,9.0,498.0,199.0,27.0,34.0,16.0,242.0,70.0
DE5,615B-g40,378,378,0,,,,,5252.0,1398.0,0.0074023335,13.89,14,312.0,4940.0,181.0,1217.0,206,11047,46.0,1677.0,2.0,19.0,95.0,1015.0,666.0,19.0,22.0,44.0,1582.0,65.0,38.0,442.0,2.0,18.0,24.0,403.0,153.0,15.0,18.0,13.0,219.0,53.0
DE5,615B-g80,373,373,0,,,,,6620.0,1476.0,0.0094555084,17.75,18,268.0,6352.0,183.0,1293.0,267,14099,62.0,2433.0,7.0,18.0,3.0,1509.0,782.0,38.0,32.0,19.0,1628.0,89.0,45.0,497.0,7.0,14.0,3.0,418.0,166.0,19.0,24.0,7.0,212.0,64.0
