tag,output_file_barcodes,demuxed_count,fwd,rvs,barcodes_count,fwd:not_exact_match,fwd_failed:context_not_present_in_reference_sequence,fwd_failed:barcode_not_in_fasta,fwd_failed:low_confidence_barcode_identification,rvs:not_exact_match,rvs_failed:context_not_present_in_reference_sequence,rvs_failed:barcode_not_in_fasta,rvs_failed:low_confidence_barcode_identification
DE5,616C-g0,68,bc6,bc6,68,0,0,0,0,0,0,0,0
DE5,fail-bc3,68,fail,bc3,68,0,9,55,4,0,0,0,0
DE5,bc22-fail,66,bc22,fail,66,0,0,0,0,0,35,31,0
DE5,fail-bc19,64,fail,bc19,64,0,20,39,5,0,0,0,0
DE5,612B-g80,63,bc4,bc13,63,0,0,0,0,0,0,0,0
DE5,619D-g112,60,bc22,bc16,60,0,0,0,0,0,0,0,0
DE5,bc10-fail,59,bc10,fail,59,0,0,0,0,0,6,53,0
DE5,fail-bc5,57,fail,bc5,57,0,0,54,3,0,0,0,0
DE5,fail-bc20,54,fail,bc20,54,0,10,40,4,0,0,0,0
DE5,bc8-fail,52,bc8,fail,52,0,0,0,0,0,9,43,0
DE5,bc9-fail,49,bc9,fail,49,0,0,0,0,0,6,43,0
DE5,fail-bc4,47,fail,bc4,47,0,12,33,2,0,0,0,0
DE5,620C-g56,42,bc10,bc19,42,0,0,0,0,0,0,0,0
DE5,619C-g0,39,bc10,bc3,39,0,0,0,0,0,0,0,0
DE5,bc20-fail,36,bc20,fail,36,0,0,0,0,0,9,27,0
DE5,595C-g0,34,bc5,bc7,34,0,0,0,0,0,0,0,0
DE5,615C-g0,30,bc6,bc4,30,0,0,0,0,0,0,0,0
DE5,619C-g112,23,bc22,bc15,23,0,0,0,0,0,0,0,0
DE5,bc19-fail,22,bc19,fail,22,0,0,0,0,0,20,2,0
DE5,616C-g128,18,bc18,bc18,18,0,0,0,0,0,0,0,0
DE5,614C-g80,16,bc6,bc15,16,0,0,0,0,0,0,0,0
DE5,564B-g40,14,bc15,bc4,14,0,0,0,0,0,0,0,0
DE5,618C-g80,14,bc6,bc20,14,0,0,0,0,0,0,0,0
DE5,fail-bc13,10,fail,bc13,10,0,2,6,2,0,0,0,0
DE5,616B-g128,9,bc16,bc18,9,0,0,0,0,0,0,0,0
DE5,616D-g0,8,bc8,bc6,8,0,0,0,0,0,0,0,0
DE5,620B-g104,7,bc22,bc18,7,0,0,0,0,0,0,0,0
DE5,fail-bc17,6,fail,bc17,6,0,4,2,0,0,0,0,0
DE5,595D-g0,5,bc7,bc7,5,0,0,0,0,0,0,0,0
DE5,596D-g40,4,bc19,bc8,4,0,0,0,0,0,0,0,0
DE5,520A-g32,3,bc13,bc1,3,0,0,0,0,0,0,0,0
DE5,596D-g80,3,bc7,bc20,3,0,0,0,0,0,0,0,0
DE5,563A-g40,2,bc13,bc3,2,0,0,0,0,0,0,0,0
DE5,596C-g128,2,bc17,bc20,2,0,0,0,0,0,0,0,0
DE5,bc13-fail,2,bc13,fail,2,0,0,0,0,0,1,1,0
DE5,bc15-bc17,2,bc15,bc17,2,0,0,0,0,0,0,0,0
DE5,bc16-bc17,2,bc16,bc17,2,0,0,0,0,0,0,0,0
DE5,bc17-bc17,2,bc17,bc17,2,0,0,0,0,0,0,0,0
DE5,560A-g40,1,bc13,bc2,1,0,0,0,0,0,0,0,0
DE5,612C-g40,1,bc18,bc1,1,0,0,0,0,0,0,0,0
DE5,612C-g80,1,bc6,bc13,1,0,0,0,0,0,0,0,0
DE5,615A-g128,1,bc14,bc16,1,0,0,0,0,0,0,0,0
DE5,616D-g128,1,bc20,bc18,1,0,0,0,0,0,0,0,0
DE5,617D-g128,1,bc20,bc19,1,0,0,0,0,0,0,0,0
DE5,619B-g112,1,bc22,bc14,1,0,0,0,0,0,0,0,0
DE5,620C-g104,1,bc22,bc19,1,0,0,0,0,0,0,0,0
DE5,bc19-bc17,1,bc19,bc17,1,0,0,0,0,0,0,0,0
DE5,bc21-bc17,1,bc21,bc17,1,0,0,0,0,0,0,0,0
DE5,bc4-bc17,1,bc4,bc17,1,0,0,0,0,0,0,0,0
DE5,bc9-bc19,1,bc9,bc19,1,0,0,0,0,0,0,0,0
DE5-LEU2,560C-g128,1245,bc17,bc14,1245,0,0,0,0,0,0,0,0
DE5-LEU2,564C-g128,1147,bc17,bc16,1147,0,0,0,0,0,0,0,0
DE5-LEU2,594C-g128,1038,bc17,bc18,1038,0,0,0,0,0,0,0,0
DE5-LEU2,563C-g128,1033,bc17,bc15,1033,0,0,0,0,0,0,0,0
DE5-LEU2,560D-g0,1011,bc7,bc2,1011,0,0,0,0,0,0,0,0
DE5-LEU2,560B-g128,971,bc15,bc14,971,0,0,0,0,0,0,0,0
DE5-LEU2,560D-g128,970,bc19,bc14,970,0,0,0,0,0,0,0,0
DE5-LEU2,520B-g0,941,bc3,bc1,941,0,0,0,0,0,0,0,0
DE5-LEU2,617C-g40,941,bc18,bc7,941,0,0,0,0,0,0,0,0
DE5-LEU2,617B-g0,886,bc4,bc7,886,0,0,0,0,0,0,0,0
DE5-LEU2,520D-g72,857,bc7,bc13,857,0,0,0,0,0,0,0,0
DE5-LEU2,564D-g128,853,bc19,bc16,853,0,0,0,0,0,0,0,0
DE5-LEU2,560C-g40,818,bc17,bc2,818,0,0,0,0,0,0,0,0
DE5-LEU2,560C-g0,798,bc5,bc2,798,0,0,0,0,0,0,0,0
DE5-LEU2,613B-g128,793,bc16,bc14,793,0,0,0,0,0,0,0,0
DE5-LEU2,620A-g104,780,bc22,bc17,780,0,0,0,0,0,0,0,0
DE5-LEU2,560B-g40,777,bc15,bc2,777,0,0,0,0,0,0,0,0
DE5-LEU2,520D-g0,763,bc7,bc1,763,0,0,0,0,0,0,0,0
DE5-LEU2,520C-g32,761,bc17,bc1,761,0,0,0,0,0,0,0,0
DE5-LEU2,611C-g128,759,bc21,bc15,759,0,0,0,0,0,0,0,0
DE5-LEU2,560D-g40,743,bc19,bc2,743,0,0,0,0,0,0,0,0
DE5-LEU2,617A-g40,734,bc14,bc7,734,0,0,0,0,0,0,0,0
DE5-LEU2,617C-g0,731,bc6,bc7,731,0,0,0,0,0,0,0,0
DE5-LEU2,618D-g0,717,bc8,bc8,717,0,0,0,0,0,0,0,0
DE5-LEU2,520A-g0,700,bc1,bc1,700,0,0,0,0,0,0,0,0
DE5-LEU2,617D-g0,700,bc8,bc7,700,0,0,0,0,0,0,0,0
DE5-LEU2,520C-g0,673,bc5,bc1,673,0,0,0,0,0,0,0,0
